x_pos,y_pos,channel_1,channel_2,channel_3,channel_4
1422.0,1085.0,7,75,0,94
1422.0,1085.0,7,75,0,94
1422.0,1085.0,6,75,0,94
1422.0,1085.0,6,75,0,94
1422.0,1085.0,6,75,0,94
1422.0,1084.0,6,75,0,94
1422.0,1084.0,7,75,0,94
1421.0,1083.0,6,74,0,94
1421.0,1083.0,6,74,0,94
1420.0,1081.0,6,75,0,94
1420.0,1081.0,6,75,0,93
1420.0,1081.0,6,75,0,93
1419.0,1079.0,6,75,0,93
1419.0,1079.0,6,74,0,93
1419.0,1078.0,6,75,0,93
1419.0,1078.0,6,74,0,93
1419.0,1077.0,7,74,0,92
1419.0,1077.0,6,74,0,92
1419.0,1077.0,6,74,0,92
1418.0,1075.0,6,73,0,92
1418.0,1075.0,6,73,0,92
1418.0,1075.0,6,73,0,92
1418.0,1074.0,6,73,0,92
1418.0,1074.0,6,73,0,92
1418.0,1073.0,6,73,0,92
1418.0,1073.0,6,73,0,92
1417.0,1071.0,6,73,0,92
1417.0,1071.0,6,73,0,92
1417.0,1071.0,6,73,0,92
1417.0,1071.0,6,73,0,92
1417.0,1070.0,6,73,0,91
1417.0,1070.0,6,73,0,91
1416.0,1070.0,6,73,0,91
1416.0,1070.0,6,72,0,91
1416.0,1070.0,6,72,0,91
1416.0,1068.0,6,72,0,92
1416.0,1068.0,6,72,0,92
1416.0,1066.0,6,71,0,92
1416.0,1066.0,6,71,0,92
1416.0,1066.0,6,71,0,92
1416.0,1066.0,6,71,0,92
1416.0,1064.0,6,71,0,92
1416.0,1064.0,6,71,0,92
1415.0,1063.0,6,71,0,92
1415.0,1063.0,6,71,0,92
1415.0,1063.0,6,71,0,91
1415.0,1063.0,6,71,0,91
1415.0,1061.0,6,71,0,91
1415.0,1061.0,6,71,0,91
1415.0,1060.0,6,71,0,91
1415.0,1060.0,6,71,0,91
1415.0,1060.0,6,71,0,91
1415.0,1059.0,6,71,0,91
1415.0,1059.0,6,71,0,91
1414.0,1058.0,6,71,0,91
1414.0,1058.0,6,71,0,90
1414.0,1057.0,6,71,0,90
1414.0,1057.0,6,71,0,90
1414.0,1056.0,6,71,0,90
1414.0,1056.0,6,71,0,89
1414.0,1055.0,6,71,0,89
1414.0,1055.0,6,71,0,89
1414.0,1055.0,6,71,0,89
1414.0,1055.0,6,71,0,89
1414.0,1053.0,6,70,0,89
1414.0,1053.0,6,70,0,89
1414.0,1053.0,6,70,0,89
1414.0,1052.0,6,70,0,89
1414.0,1052.0,6,70,0,89
1414.0,1052.0,6,70,0,88
1414.0,1052.0,6,70,0,89
1414.0,1050.0,6,70,0,88
1414.0,1050.0,6,70,0,88
1414.0,1049.0,6,70,0,88
1414.0,1049.0,6,70,0,88
1414.0,1048.0,6,70,0,88
1414.0,1048.0,6,70,0,88
1414.0,1046.0,6,69,0,88
1414.0,1046.0,6,69,0,88
1414.0,1046.0,6,69,0,88
1414.0,1046.0,6,69,0,88
1414.0,1046.0,6,69,0,91
1414.0,1046.0,6,69,0,92
1414.0,1045.0,6,68,0,92
1414.0,1045.0,6,68,0,92
1414.0,1044.0,6,68,0,92
1414.0,1044.0,6,68,0,91
1414.0,1041.0,6,68,0,91
1414.0,1041.0,6,68,0,91
1414.0,1041.0,6,68,0,91
1414.0,1041.0,6,68,0,91
1414.0,1041.0,6,68,0,91
1414.0,1041.0,5,68,0,91
1414.0,1040.0,6,68,0,91
1414.0,1040.0,6,67,0,91
1414.0,1039.0,6,67,0,90
1414.0,1039.0,6,67,0,90
1415.0,1037.0,6,67,0,90
1415.0,1037.0,6,67,0,90
1415.0,1036.0,6,67,0,89
1415.0,1036.0,6,67,0,89
1415.0,1036.0,5,68,0,89
1415.0,1035.0,6,68,0,89
1415.0,1035.0,6,67,0,89
1415.0,1035.0,6,67,0,89
1415.0,1035.0,5,67,0,89
1415.0,1034.0,5,67,0,89
1416.0,1033.0,6,67,0,89
1416.0,1033.0,6,67,0,89
1416.0,1033.0,5,67,0,89
1417.0,1031.0,5,67,0,88
1417.0,1031.0,5,67,0,88
1417.0,1031.0,6,67,0,88
1417.0,1030.0,5,67,0,88
1417.0,1030.0,6,67,0,88
1417.0,1030.0,5,67,0,88
1417.0,1029.0,6,67,0,88
1417.0,1029.0,5,67,0,88
1417.0,1029.0,6,67,0,88
1417.0,1028.0,5,67,0,88
1417.0,1028.0,5,67,0,88
1418.0,1028.0,5,67,0,88
1418.0,1028.0,5,67,0,88
1418.0,1028.0,5,66,0,88
1418.0,1028.0,5,66,0,88
1418.0,1028.0,5,66,0,88
1418.0,1027.0,6,66,0,88
1418.0,1026.0,5,66,0,91
1418.0,1026.0,5,66,0,96
1418.0,1026.0,5,66,0,96
1419.0,1024.0,5,66,0,96
1419.0,1024.0,5,65,0,96
1420.0,1023.0,5,65,0,96
1420.0,1023.0,5,65,0,96
1420.0,1022.0,5,65,0,96
1420.0,1022.0,5,65,0,95
1420.0,1022.0,5,65,0,95
1420.0,1022.0,5,65,0,95
1420.0,1022.0,5,65,0,95
1420.0,1021.0,5,65,0,95
1420.0,1021.0,5,65,0,95
1421.0,1021.0,5,65,0,95
1421.0,1021.0,5,65,0,94
1422.0,1019.0,5,65,0,94
1422.0,1019.0,5,65,0,94
1422.0,1019.0,5,65,0,94
1422.0,1019.0,5,64,0,94
1422.0,1017.0,5,65,0,94
1423.0,1017.0,5,65,0,94
1423.0,1017.0,5,65,0,94
1423.0,1017.0,5,65,0,94
1423.0,1017.0,5,65,0,93
1423.0,1017.0,5,65,0,93
1423.0,1016.0,4,65,0,93
1425.0,1014.0,5,64,0,93
1425.0,1014.0,5,64,0,93
1425.0,1013.0,5,64,0,92
1425.0,1013.0,5,64,0,92
1425.0,1013.0,5,64,0,92
1425.0,1012.0,5,64,0,92
1425.0,1012.0,5,63,0,92
1426.0,1012.0,4,63,0,92
1426.0,1012.0,5,63,0,92
1426.0,1012.0,5,63,0,92
1426.0,1011.0,4,63,0,92
1426.0,1011.0,4,63,0,92
1427.0,1010.0,4,63,0,92
1427.0,1010.0,5,63,0,92
1428.0,1009.0,5,63,0,92
1428.0,1009.0,5,63,0,92
1428.0,1009.0,5,63,0,92
1428.0,1008.0,4,63,0,91
1428.0,1008.0,5,63,0,91
1428.0,1007.0,4,63,0,91
1428.0,1007.0,5,63,0,91
1429.0,1007.0,5,63,0,91
1429.0,1007.0,5,63,0,91
1430.0,1006.0,5,63,0,91
1430.0,1006.0,4,63,0,91
1431.0,1005.0,4,63,0,91
1431.0,1005.0,4,63,0,91
1431.0,1005.0,5,63,0,91
1431.0,1005.0,4,63,0,90
1431.0,1004.0,4,63,0,90
1431.0,1004.0,4,63,0,90
1431.0,1004.0,4,62,0,89
1431.0,1004.0,4,62,0,89
1431.0,1004.0,5,62,0,89
1431.0,1004.0,4,62,0,89
1433.0,1002.0,4,62,0,89
1433.0,1002.0,4,62,0,89
1434.0,1001.0,4,62,0,89
1435.0,1000.0,4,62,0,89
1435.0,1000.0,4,63,0,89
1435.0,1000.0,4,63,0,89
1436.0,999.0,4,63,0,89
1436.0,999.0,4,62,0,88
1436.0,999.0,4,62,0,88
1436.0,999.0,4,62,0,88
1436.0,998.0,4,62,0,88
1436.0,998.0,4,62,0,88
1436.0,998.0,4,62,0,88
1438.0,998.0,4,62,0,88
1438.0,996.0,4,62,0,88
1438.0,996.0,4,62,0,88
1438.0,996.0,4,62,0,88
1440.0,995.0,4,62,0,88
1440.0,995.0,4,62,0,88
1441.0,994.0,4,62,0,88
1441.0,994.0,4,62,0,88
1442.0,993.0,4,62,0,88
1442.0,993.0,4,62,0,88
1442.0,993.0,4,61,0,88
1442.0,993.0,4,61,0,88
1443.0,993.0,4,61,0,87
1443.0,993.0,4,61,0,87
1443.0,993.0,4,61,0,87
1444.0,992.0,4,61,0,87
1446.0,990.0,4,61,0,87
1446.0,990.0,4,61,0,90
1446.0,990.0,4,61,0,92
1446.0,990.0,4,61,0,92
1446.0,990.0,4,60,0,92
1447.0,989.0,4,60,0,92
1447.0,989.0,4,60,0,92
1448.0,988.0,4,60,0,92
1448.0,988.0,4,60,0,92
1448.0,988.0,4,60,0,92
1449.0,988.0,4,60,0,92
1449.0,988.0,4,60,0,92
1449.0,987.0,4,60,0,91
1449.0,987.0,4,60,0,91
1451.0,986.0,4,60,0,91
1451.0,986.0,4,60,0,91
1452.0,985.0,4,60,0,91
1452.0,985.0,4,60,0,91
1452.0,985.0,4,60,0,91
1453.0,985.0,4,60,0,91
1454.0,984.0,4,60,0,90
1454.0,984.0,4,60,0,90
1455.0,983.0,4,60,0,90
1455.0,983.0,4,60,0,89
1457.0,982.0,4,60,0,89
1457.0,982.0,4,60,0,89
1457.0,982.0,4,60,0,89
1457.0,981.0,4,60,0,89
1457.0,981.0,4,60,0,89
1457.0,981.0,4,60,0,89
1458.0,981.0,4,59,0,89
1458.0,981.0,4,59,0,89
1460.0,980.0,4,59,0,89
1460.0,980.0,4,59,0,89
1461.0,979.0,4,59,0,89
1461.0,979.0,4,59,0,88
1461.0,979.0,4,59,0,88
1462.0,979.0,4,59,0,88
1462.0,979.0,4,59,0,88
1463.0,978.0,4,59,0,88
1464.0,977.0,4,59,0,88
1464.0,977.0,4,59,0,88
1466.0,976.0,4,59,0,88
1466.0,976.0,4,59,0,88
1466.0,975.0,4,59,0,88
1468.0,975.0,4,59,0,88
1469.0,974.0,4,58,0,88
1469.0,974.0,4,59,0,89
1470.0,974.0,4,58,0,92
1470.0,974.0,4,58,0,92
1470.0,974.0,4,58,0,92
1471.0,973.0,4,58,0,92
1473.0,972.0,4,57,0,92
1473.0,972.0,3,57,0,92
1474.0,972.0,4,57,0,92
1476.0,970.0,4,57,0,92
1476.0,970.0,4,57,0,92
1477.0,970.0,4,57,0,91
1477.0,970.0,3,57,0,92
1477.0,970.0,4,57,0,91
1477.0,970.0,4,57,0,91
1477.0,970.0,4,57,0,91
1479.0,968.0,4,57,0,91
1481.0,968.0,4,57,0,91
1481.0,968.0,4,57,0,91
1481.0,968.0,4,57,0,91
1482.0,967.0,3,57,0,91
1482.0,967.0,4,57,0,90
1484.0,966.0,4,57,0,90
1484.0,966.0,4,57,0,90
1485.0,966.0,3,56,0,89
1485.0,966.0,4,56,0,89
1486.0,965.0,4,56,0,89
1486.0,965.0,3,56,0,89
1488.0,964.0,4,56,0,89
1488.0,964.0,3,56,0,89
1488.0,964.0,4,56,0,89
1488.0,964.0,4,56,0,89
1488.0,964.0,3,56,0,89
1491.0,963.0,4,56,0,89
1491.0,963.0,4,56,0,89
1491.0,963.0,3,56,0,88
1492.0,962.0,3,56,0,88
1492.0,962.0,4,56,0,88
1492.0,962.0,3,56,0,88
1495.0,961.0,3,56,0,88
1495.0,961.0,3,56,0,88
1497.0,960.0,3,56,0,88
1497.0,960.0,3,56,0,88
1497.0,960.0,3,56,0,88
1499.0,959.0,3,56,0,88
1499.0,959.0,3,56,0,88
1499.0,959.0,4,56,0,88
1500.0,958.0,3,56,0,88
1500.0,958.0,3,56,0,88
1500.0,958.0,4,56,0,88
1502.0,958.0,4,56,0,88
1502.0,958.0,4,56,0,88
1502.0,958.0,4,55,0,88
1503.0,957.0,4,55,0,88
1503.0,957.0,4,55,0,88
1504.0,956.0,4,55,0,88
1504.0,956.0,4,55,0,88
1504.0,956.0,4,55,0,88
1506.0,956.0,4,55,0,88
1506.0,955.0,4,55,0,87
1506.0,955.0,4,55,0,88
1506.0,955.0,4,55,0,87
1508.0,955.0,4,55,0,87
1508.0,955.0,4,55,0,87
1511.0,954.0,4,55,0,87
1513.0,953.0,4,54,0,87
1513.0,953.0,4,54,0,87
1514.0,952.0,4,55,0,87
1514.0,952.0,4,55,0,86
1514.0,952.0,4,54,0,86
1514.0,952.0,4,54,0,86
1514.0,952.0,4,54,0,86
1516.0,952.0,4,54,0,86
1516.0,952.0,4,54,0,86
1520.0,950.0,4,54,0,86
1520.0,950.0,4,54,0,86
1524.0,949.0,4,54,0,86
1524.0,949.0,4,54,0,86
1524.0,949.0,4,54,0,86
1524.0,949.0,4,54,0,85
1526.0,948.0,3,54,0,85
1526.0,948.0,4,54,0,85
1528.0,947.0,4,54,0,85
1528.0,947.0,3,54,0,84
1528.0,947.0,4,54,0,84
1530.0,946.0,4,53,0,84
1530.0,946.0,4,53,0,84
1530.0,946.0,4,53,0,84
1530.0,946.0,4,53,0,84
1535.0,945.0,4,53,0,84
1535.0,945.0,4,53,0,84
1536.0,944.0,3,53,0,83
1536.0,944.0,4,52,0,83
1540.0,943.0,4,52,0,83
1540.0,943.0,3,52,0,92
1541.0,943.0,4,52,0,95
1542.0,942.0,3,52,0,95
1542.0,942.0,4,52,0,95
1542.0,942.0,4,52,0,95
1544.0,941.0,3,52,0,94
1544.0,941.0,3,52,0,94
1544.0,941.0,3,52,0,94
1546.0,941.0,4,52,0,94
1548.0,940.0,3,52,0,94
1548.0,940.0,4,52,0,94
1549.0,940.0,4,52,0,94
1549.0,940.0,4,52,0,94
1551.0,939.0,3,51,0,93
1551.0,939.0,3,51,0,93
1554.0,938.0,3,51,0,93
1554.0,938.0,3,51,0,93
1554.0,938.0,4,51,0,93
1555.0,938.0,3,51,0,92
1555.0,938.0,3,51,0,93
1556.0,938.0,3,51,0,92
1556.0,938.0,3,51,0,92
1556.0,938.0,3,51,0,92
1559.0,937.0,3,51,0,92
1559.0,937.0,3,51,0,92
1561.0,936.0,3,51,0,92
1561.0,936.0,3,51,0,92
1561.0,936.0,3,51,0,92
1561.0,936.0,3,51,0,92
1564.0,935.0,4,51,0,92
1564.0,935.0,3,51,0,92
1564.0,935.0,3,51,0,91
1565.0,935.0,3,51,0,91
1565.0,935.0,3,51,0,91
1565.0,935.0,3,51,0,91
1565.0,935.0,3,51,0,91
1572.0,933.0,3,51,0,91
1572.0,933.0,3,51,0,91
1572.0,933.0,3,51,0,91
1574.0,932.0,3,51,0,91
1574.0,932.0,3,51,0,90
1574.0,932.0,3,51,0,90
1575.0,932.0,3,51,0,90
1575.0,932.0,3,50,0,90
1575.0,932.0,3,50,0,89
1578.0,931.0,3,50,0,89
1578.0,931.0,3,50,0,90
1578.0,931.0,3,50,0,92
1578.0,931.0,3,50,0,92
1578.0,931.0,3,50,0,92
1578.0,931.0,3,50,0,92
1578.0,931.0,3,50,0,92
1578.0,931.0,3,50,0,92
1582.0,930.0,3,49,0,92
1582.0,930.0,3,49,0,92
1582.0,930.0,3,49,0,92
1585.0,930.0,3,49,0,92
1585.0,930.0,3,49,0,92
1587.0,929.0,3,49,0,91
1587.0,929.0,3,49,0,91
1587.0,929.0,3,49,0,91
1587.0,929.0,3,49,0,91
1587.0,929.0,3,49,0,91
1590.0,928.0,3,49,0,91
1590.0,928.0,3,51,0,91
1591.0,928.0,3,53,0,91
1591.0,928.0,3,53,0,90
1593.0,928.0,3,53,0,90
1593.0,928.0,3,52,0,90
1596.0,927.0,3,52,0,90
1596.0,927.0,3,52,0,89
1598.0,926.0,3,52,0,89
1598.0,926.0,3,52,0,89
1600.0,925.0,3,52,0,89
1600.0,925.0,3,52,0,89
1600.0,925.0,3,52,0,89
1602.0,925.0,3,52,0,89
1602.0,925.0,3,52,0,89
1602.0,925.0,3,52,0,89
1604.0,925.0,3,52,0,89
1604.0,925.0,3,52,0,89
1604.0,925.0,3,51,0,88
1606.0,924.0,3,51,0,88
1606.0,924.0,3,51,0,88
1611.0,923.0,3,51,0,88
1611.0,923.0,3,51,0,88
1611.0,923.0,3,51,0,88
1611.0,923.0,3,51,0,88
1612.0,923.0,3,51,0,88
1614.0,922.0,3,51,0,88
1614.0,922.0,3,51,0,88
1617.0,922.0,3,51,0,88
1617.0,922.0,3,51,0,88
1617.0,922.0,3,51,0,94
1617.0,922.0,3,51,0,94
1618.0,922.0,3,51,0,93
1618.0,922.0,3,51,0,93
1620.0,921.0,3,51,0,93
1620.0,921.0,3,51,0,93
1622.0,920.0,3,51,0,93
1622.0,920.0,3,51,0,92
1622.0,920.0,3,51,0,92
1624.0,920.0,3,51,0,92
1624.0,920.0,3,51,0,92
1625.0,920.0,3,51,0,92
1625.0,920.0,3,51,0,92
1628.0,919.0,3,51,0,92
1629.0,919.0,3,50,0,92
1629.0,919.0,3,50,0,92
1632.0,919.0,3,50,0,92
1632.0,919.0,3,50,0,92
1634.0,918.0,3,51,0,92
1634.0,918.0,3,51,0,92
1634.0,918.0,3,51,0,91
1636.0,918.0,3,51,0,91
1638.0,917.0,3,51,0,91
1638.0,917.0,3,51,0,91
1639.0,917.0,3,51,0,91
1639.0,917.0,3,51,0,91
1640.0,917.0,3,51,0,91
1640.0,917.0,3,51,0,91
1640.0,917.0,3,51,0,90
1645.0,916.0,3,51,0,90
1645.0,916.0,3,51,0,90
1645.0,916.0,3,51,0,90
1645.0,916.0,3,51,0,89
1647.0,916.0,3,51,0,89
1647.0,916.0,3,51,0,89
1647.0,916.0,3,51,0,89
1650.0,915.0,3,50,0,89
1650.0,915.0,3,50,0,89
1651.0,915.0,3,50,0,89
1651.0,915.0,3,50,0,89
1653.0,915.0,3,50,0,89
1653.0,915.0,3,50,0,89
1653.0,915.0,3,50,0,89
1656.0,914.0,3,50,0,88
1656.0,914.0,3,50,0,88
1657.0,914.0,3,50,0,88
1657.0,914.0,3,49,0,90
1660.0,914.0,3,49,0,91
1660.0,914.0,3,49,0,90
1662.0,914.0,3,49,0,90
1662.0,914.0,3,49,0,90
1663.0,914.0,3,49,0,89
1663.0,914.0,3,49,0,89
1665.0,913.0,3,49,0,89
1667.0,913.0,3,49,0,89
1667.0,913.0,3,49,0,89
1669.0,912.0,3,49,0,89
1669.0,912.0,3,49,0,89
1672.0,912.0,3,49,0,89
1672.0,912.0,3,49,0,89
1673.0,912.0,3,49,0,89
1673.0,912.0,3,49,0,88
1673.0,912.0,3,49,0,88
1676.0,911.0,3,49,0,88
1676.0,911.0,3,49,0,88
1678.0,911.0,3,48,0,88
1678.0,911.0,3,48,0,88
1678.0,911.0,3,48,0,88
1679.0,911.0,3,48,0,88
1679.0,911.0,3,48,0,88
1679.0,911.0,3,48,0,88
1682.0,911.0,3,48,0,88
1682.0,911.0,3,48,0,88
1684.0,911.0,3,48,0,88
1684.0,911.0,3,48,0,88
1684.0,911.0,3,48,0,88
1685.0,911.0,3,48,0,88
1685.0,911.0,3,48,0,88
1688.0,911.0,3,48,0,87
1688.0,911.0,3,48,0,87
1689.0,911.0,3,48,0,87
1689.0,911.0,3,48,0,87
1691.0,910.0,3,48,0,87
1691.0,910.0,3,48,0,87
1693.0,910.0,3,48,0,87
1693.0,910.0,3,48,0,87
1695.0,910.0,3,48,0,86
1695.0,910.0,3,48,0,86
1698.0,910.0,3,48,0,86
1699.0,909.0,3,48,0,86
1699.0,909.0,3,47,0,86
1699.0,909.0,3,47,0,86
1701.0,909.0,3,47,0,89
1701.0,909.0,3,47,0,91
1704.0,909.0,3,47,0,90
1709.0,909.0,3,47,0,90
1709.0,909.0,3,47,0,89
1709.0,909.0,3,47,0,89
1711.0,909.0,3,47,0,89
1711.0,909.0,3,47,0,89
1711.0,909.0,3,47,0,89
1711.0,909.0,3,47,0,89
1711.0,909.0,3,47,0,89
1713.0,909.0,3,47,0,89
1713.0,909.0,3,47,0,89
1716.0,909.0,3,47,0,89
1716.0,909.0,3,47,0,88
1716.0,909.0,3,47,0,88
1718.0,909.0,3,46,0,88
1718.0,909.0,3,46,0,88
1721.0,909.0,3,47,0,88
1721.0,909.0,3,47,0,88
1721.0,909.0,3,47,0,88
1722.0,909.0,3,46,0,88
1722.0,909.0,3,46,0,88
1725.0,909.0,3,46,0,88
1725.0,909.0,3,46,0,88
1726.0,909.0,3,46,0,88
1729.0,909.0,3,46,0,88
1729.0,909.0,3,46,0,88
1731.0,909.0,3,46,0,88
1731.0,909.0,3,46,0,88
1733.0,909.0,3,46,0,87
1733.0,909.0,3,46,0,87
1735.0,909.0,3,46,0,87
1735.0,909.0,3,46,0,87
1735.0,909.0,3,46,0,87
1737.0,909.0,3,46,0,87
1737.0,909.0,3,46,0,87
1737.0,909.0,3,46,0,87
1738.0,909.0,3,46,0,87
1738.0,909.0,3,46,0,86
1741.0,909.0,3,45,0,86
1741.0,909.0,3,45,0,86
1741.0,909.0,3,45,0,86
1742.0,909.0,3,45,0,86
1742.0,909.0,3,45,0,86
1745.0,909.0,3,45,0,86
1745.0,909.0,3,45,0,87
1747.0,909.0,3,45,0,88
1747.0,909.0,3,45,0,87
1748.0,909.0,3,45,0,87
1748.0,909.0,3,45,0,87
1751.0,909.0,3,45,0,87
1751.0,909.0,3,45,0,87
1751.0,909.0,3,45,0,87
1752.0,909.0,3,45,0,86
1752.0,909.0,3,45,0,86
1752.0,909.0,3,44,0,86
1755.0,909.0,3,44,0,86
1755.0,909.0,3,44,0,86
1755.0,909.0,3,44,0,86
1757.0,909.0,3,44,0,86
1757.0,909.0,3,44,0,86
1758.0,909.0,3,44,0,86
1758.0,909.0,3,44,0,86
1758.0,909.0,3,47,0,86
1762.0,909.0,3,47,0,86
1762.0,909.0,3,47,0,85
1762.0,909.0,3,47,0,85
1763.0,909.0,3,47,0,85
1763.0,909.0,3,47,0,85
1763.0,909.0,3,47,0,84
1764.0,909.0,3,47,0,84
1764.0,909.0,3,46,0,84
1767.0,909.0,3,46,0,84
1767.0,909.0,3,46,0,84
1767.0,909.0,3,46,0,84
1769.0,909.0,3,46,0,84
1769.0,909.0,3,46,0,84
1772.0,909.0,3,46,0,83
1772.0,909.0,3,46,0,83
1772.0,909.0,3,46,0,83
1773.0,909.0,3,46,0,83
1773.0,909.0,3,46,0,83
1774.0,909.0,3,46,0,83
1774.0,909.0,3,46,0,83
1777.0,909.0,3,46,0,83
1777.0,909.0,3,46,0,83
1777.0,909.0,3,46,0,83
1779.0,909.0,3,46,0,83
1779.0,909.0,3,46,0,83
1780.0,909.0,3,46,0,83
1780.0,909.0,2,45,0,83
1784.0,910.0,3,45,0,83
1784.0,910.0,2,45,0,84
1785.0,910.0,3,45,0,83
1785.0,910.0,3,45,0,83
1787.0,910.0,2,45,0,83
1787.0,910.0,2,45,0,83
1790.0,911.0,3,45,0,83
1790.0,911.0,3,45,0,83
1790.0,911.0,3,45,0,83
1791.0,911.0,3,44,0,83
1791.0,911.0,3,45,0,83
1792.0,911.0,2,44,0,83
1795.0,911.0,3,44,0,83
1795.0,911.0,3,44,0,83
1797.0,911.0,3,44,0,83
1797.0,911.0,2,44,0,83
1798.0,912.0,3,44,0,83
1798.0,912.0,2,44,0,82
1798.0,912.0,3,46,0,82
1801.0,913.0,3,46,0,82
1801.0,913.0,2,46,0,82
1802.0,913.0,2,46,0,82
1802.0,913.0,3,46,0,82
1805.0,914.0,4,46,0,82
1805.0,914.0,4,46,0,82
1807.0,914.0,4,46,0,81
1807.0,914.0,4,46,0,81
1808.0,914.0,4,46,0,81
1808.0,914.0,4,46,0,81
1811.0,914.0,4,45,0,81
1811.0,914.0,4,45,0,81
1812.0,915.0,4,45,0,81
1812.0,915.0,4,45,0,81
1814.0,915.0,4,45,0,81
1814.0,915.0,4,45,0,81
1814.0,915.0,4,45,0,80
1814.0,915.0,4,45,0,80
1818.0,916.0,4,45,0,80
1818.0,916.0,4,45,0,80
1818.0,916.0,4,45,0,80
1819.0,916.0,4,45,0,80
1819.0,916.0,4,45,0,80
1820.0,917.0,4,44,0,79
1820.0,917.0,4,44,0,79
1823.0,917.0,4,44,0,79
1823.0,917.0,4,44,0,79
1826.0,917.0,4,44,0,83
1828.0,918.0,4,44,0,83
1828.0,918.0,4,44,0,86
1828.0,918.0,4,44,0,86
1828.0,918.0,4,44,0,86
1829.0,918.0,4,44,0,86
1829.0,918.0,4,44,0,86
1831.0,919.0,4,44,0,86
1831.0,919.0,4,44,0,86
1833.0,919.0,4,44,0,86
1833.0,919.0,4,44,0,85
1833.0,919.0,4,44,0,85
1834.0,919.0,4,44,0,85
1836.0,919.0,4,44,0,84
1836.0,919.0,4,44,0,84
1838.0,920.0,4,44,0,84
1838.0,920.0,4,44,0,84
1840.0,921.0,4,44,0,84
1840.0,921.0,4,44,0,84
1840.0,921.0,4,44,0,84
1840.0,921.0,4,44,0,84
1842.0,922.0,4,44,0,84
1842.0,922.0,4,44,0,84
1842.0,922.0,4,44,0,83
1842.0,922.0,4,44,0,83
1842.0,922.0,4,44,0,83
1845.0,922.0,4,43,0,83
1845.0,922.0,4,43,0,83
1853.0,924.0,4,43,0,83
1853.0,924.0,3,43,0,83
1853.0,924.0,3,43,0,83
1853.0,924.0,4,43,0,83
1853.0,924.0,4,43,0,83
1854.0,924.0,4,43,0,83
1854.0,924.0,3,43,0,83
1854.0,924.0,4,43,0,83
1857.0,925.0,4,43,0,83
1860.0,926.0,4,43,0,83
1860.0,926.0,4,43,0,82
1869.0,929.0,4,43,0,82
1869.0,929.0,3,43,0,82
1869.0,929.0,4,43,0,82
1871.0,930.0,4,43,0,82
1871.0,930.0,3,42,0,82
1871.0,930.0,3,42,0,82
1874.0,930.0,3,42,0,81
1874.0,930.0,3,42,0,81
1874.0,930.0,3,42,0,83
1874.0,930.0,3,42,0,84
1876.0,931.0,3,42,0,84
1876.0,931.0,3,42,0,84
1878.0,932.0,3,42,0,84
1878.0,932.0,3,42,0,84
1881.0,932.0,3,41,0,83
1881.0,932.0,3,41,0,83
1883.0,933.0,3,41,0,83
1883.0,933.0,3,41,0,83
1883.0,933.0,3,41,0,83
1883.0,933.0,3,41,0,83
1885.0,934.0,3,41,0,83
1885.0,934.0,3,41,0,83
1887.0,935.0,3,41,0,83
1887.0,935.0,3,41,0,83
1887.0,935.0,3,41,0,83
1892.0,936.0,3,44,0,83
1892.0,936.0,3,43,0,83
1895.0,937.0,3,43,0,83
1895.0,937.0,3,43,0,83
1897.0,938.0,3,43,0,82
1897.0,938.0,3,43,0,82
1899.0,939.0,3,43,0,82
1899.0,939.0,3,43,0,82
1901.0,940.0,3,43,0,82
1901.0,940.0,3,43,0,82
1901.0,940.0,3,43,0,82
1903.0,941.0,3,43,0,81
1909.0,943.0,3,43,0,81
1909.0,943.0,3,43,0,81
1911.0,943.0,3,43,0,81
1911.0,943.0,3,43,0,81
1911.0,943.0,3,43,0,81
1913.0,944.0,3,43,0,81
1913.0,944.0,3,43,0,81
1915.0,945.0,3,43,0,81
1915.0,945.0,3,42,0,81
1915.0,945.0,3,42,0,81
1917.0,945.0,3,42,0,80
1917.0,945.0,3,42,0,80
1917.0,945.0,3,42,0,80
1920.0,946.0,3,42,0,80
1921.0,947.0,3,41,0,80
1921.0,947.0,3,41,0,80
1921.0,947.0,3,42,0,79
1923.0,948.0,3,41,0,83
1923.0,948.0,3,41,0,85
1923.0,948.0,3,41,0,85
1925.0,949.0,3,41,0,85
1925.0,949.0,3,41,0,84
1925.0,949.0,3,41,0,84
1927.0,950.0,3,41,0,84
1927.0,950.0,3,41,0,84
1929.0,951.0,3,41,0,84
1929.0,951.0,3,41,0,84
1931.0,951.0,3,41,0,84
1931.0,951.0,3,41,0,84
1934.0,952.0,3,41,0,83
1934.0,952.0,3,41,0,83
1936.0,953.0,3,41,0,83
1936.0,953.0,3,41,0,83
1936.0,953.0,3,41,0,83
1939.0,955.0,3,42,0,83
1939.0,955.0,3,42,0,83
1939.0,955.0,3,42,0,83
1941.0,956.0,3,42,0,83
1941.0,956.0,3,41,0,83
1942.0,956.0,6,41,0,83
1942.0,956.0,7,41,0,83
1942.0,956.0,7,41,0,83
1944.0,957.0,7,41,0,83
1944.0,957.0,7,41,0,83
1946.0,958.0,8,41,0,82
1946.0,958.0,7,41,0,82
1949.0,959.0,7,41,0,82
1950.0,960.0,7,41,0,82
1950.0,960.0,7,41,0,82
1950.0,960.0,7,41,0,81
1950.0,960.0,7,41,0,81
1950.0,960.0,7,41,0,81
1953.0,961.0,7,41,0,81
